No;Sp;Date;Length;Sex;COD;Prey;Count;Measured;Weighting;Prey.length;Prey.weight
TT501;TTR;01/12/1996;;1;BY;Blue whiting;108;30;1.8;238.508;73.207
TT501;TTR;01/12/1996;;1;BY;Blue whiting;108;30;1.8;234.93;69.061
TT501;TTR;01/12/1996;;1;BY;Blue whiting;108;30;1.8;216.971;50.825
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;240.828;75.992
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;233.472;67.422
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;233.472;67.422
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;285.008;145.599
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;196.648;34.797
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;189.292;30.048
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;270.274;118.611
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;226.094;59.57
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;218.738;52.439
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;262.918;106.624
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;218.738;52.439
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;277.63;131.571
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;211.382;45.962
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;248.184;85.346
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;248.184;85.346
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;222.427;55.931
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;229.783;63.406
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;266.585;112.481
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;229.783;63.406
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;244.517;80.582
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;222.427;55.931
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;251.873;90.346
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;200.337;37.379
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;288.675;152.97
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;207.693;42.948
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;207.693;42.948
TT510;TTR;09/12/1996;;1;BY;Hake;5;5;0.5;445.165;617.591
TT510;TTR;09/12/1996;;1;BY;Hake;5;5;0.5;453.118;650.283
TT510;TTR;09/12/1996;;1;BY;Hake;5;5;0.5;413.327;497.534
TT510;TTR;09/12/1996;;1;BY;Hake;5;5;0.5;445.165;617.591
TT510;TTR;09/12/1996;;1;BY;Hake;5;5;0.5;409.339;483.679
TT510;TTR;09/12/1996;;1;BY;Gadiculus;2;2;0.5;98.468;7.246
TT510;TTR;09/12/1996;;1;BY;Gadiculus;2;2;0.5;98.468;7.246
TT510;TTR;09/12/1996;;1;BY;Trisopterus;2;2;0.5;200.516;71.436
TT510;TTR;09/12/1996;;1;BY;Trisopterus;2;2;0.5;191.376;59.654
TT510;TTR;09/12/1996;;1;BY;Illex/Todaropsis;4;3;1.3333;;140.847
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;204.004;40.083
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;226.094;59.57
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;288.675;152.97
TT510;TTR;09/12/1996;;1;BY;Blue whiting;234;30;3.9;273.963;124.986
TT510;TTR;09/12/1996;;1;BY;Illex/Todaropsis;4;3;1.3333;;99.666
TT510;TTR;09/12/1996;;1;BY;Illex/Todaropsis;4;3;1.3333;;140.847
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;189.344;36.095
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;189.344;36.095
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;166.344;23.409
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;200.809;43.936
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;258.345;102.019
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;177.808;29.253
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;200.809;43.936
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;166.344;23.409
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;177.808;29.253
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;189.344;36.095
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;269.88;118.063
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;258.345;102.019
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;143.273;14.209
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;195.076;39.881
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;177.808;29.253
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;195.076;39.881
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;166.344;23.409
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;154.808;18.408
TT514;TTR;09/10/1997;260;1;BY;Hake;2;2;0.5;313.2;221.762
TT514;TTR;09/10/1997;260;1;BY;Hake;2;2;0.5;317.791;231.365
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;166.344;23.409
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;189.344;36.095
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;166.344;23.409
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;177.808;29.253
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;189.344;36.095
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;189.344;36.095
TT514;TTR;09/10/1997;260;1;BY;Illex/Todaropsis;1;1;1;;210.81
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;166.344;23.409
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;166.344;23.409
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;246.88;87.652
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;256.468;96.875
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;182.842;26.295
TT514;TTR;09/10/1997;260;1;BY;Blue whiting;52;30;0.8667;188.232;29.405
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;288.807;153.242
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;206.191;41.764
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;288.807;153.242
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;281.606;139
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;303.166;184.842
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;252.889;91.761
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;234.93;69.061
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;288.807;153.242
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;281.606;139
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;256.468;96.875
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;288.807;153.242
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;285.207;145.992
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;285.207;145.992
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;234.93;69.061
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;231.329;65.067
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;278.027;132.3
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;274.427;125.805
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;292.386;160.709
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;216.971;50.825
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;242.109;77.564
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;270.848;119.587
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;278.027;132.3
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;238.508;73.207
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;292.386;160.709
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;292.386;160.709
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;256.468;96.875
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;278.027;132.3
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;256.468;96.875
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;285.207;145.992
TT517;TTR;09/12/1996;;1;BY;Blue whiting;90;30;1.5;274.427;125.805
TT517;TTR;09/12/1996;;1;BY;Hake;2;2;0.5;440.276;598.04
TT517;TTR;09/12/1996;;1;BY;Hake;2;2;0.5;421.281;525.941
TT517;TTR;09/12/1996;;1;BY;Ommastrephid;1;1;1;;101.332
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;274.427;125.805
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;263.647;107.77
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;177.452;23.437
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;199.012;36.435
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;249.288;86.821
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;177.452;23.437
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;245.688;82.081
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;278.027;132.3
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;292.386;160.709
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;245.688;82.081
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;184.631;27.299
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;184.631;27.299
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;159.493;15.553
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;245.688;82.081
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;252.889;91.761
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;252.889;91.761
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;267.248;113.564
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;252.889;91.761
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;256.468;96.875
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;177.452;23.437
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;242.109;77.564
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;184.631;27.299
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;234.93;69.061
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;234.93;69.061
TT518;TTR;18/09/1997;255;1;BY;Tod/Illex/Top;3;2;1.5;;69.681
TT518;TTR;18/09/1997;255;1;BY;Tod/Illex/Top;3;2;1.5;;96.43
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;173.851;21.66
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;249.288;86.821
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;321.125;230.895
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;234.93;69.061
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;220.549;54.132
TT518;TTR;18/09/1997;255;1;BY;Blue whiting;268;30;4.4667;274.427;125.805
TT523;TTR;30/01/1998;;1;BY;Hake;2;2;0.5;357.606;326.308
TT523;TTR;30/01/1998;;1;BY;Hake;2;2;0.5;364;343.595
TT523;TTR;30/01/1998;;1;BY;Argentine;2;2;0.5;167.176;28.782
TT523;TTR;30/01/1998;;1;BY;Argentine;2;2;0.5;174.013;32.529
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;270.848;119.587
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;242.109;77.564
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;199.012;36.435
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;131.808;10.751
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;154.808;18.408
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;154.808;18.408
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;143.273;14.209
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;154.808;18.408
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;143.273;14.209
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;143.273;14.209
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;108.808;5.662
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;120.272;7.915
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;154.808;18.408
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;143.273;14.209
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;131.808;10.751
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;189.344;36.095
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;200.809;43.936
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;177.808;29.253
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;200.809;43.936
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;212.344;52.958
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;246.88;87.652
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;181.052;25.319
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;202.59;39.024
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;181.052;25.319
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;234.93;69.061
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;252.889;91.761
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;234.93;69.061
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;231.329;65.067
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;270.848;119.587
TT523;TTR;30/01/1998;;1;BY;Blue whiting;39;30;0.65;206.191;41.764
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;133.849;15.514
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;128.932;13.861
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;131.398;14.675
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;133.849;15.514
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;133.849;15.514
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;128.932;13.861
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;133.849;15.514
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;131.398;14.675
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;133.849;15.514
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;126.465;13.078
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;133.849;15.514
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;128.932;13.861
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;138.767;17.294
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;131.398;14.675
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;131.398;14.675
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;128.932;13.861
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;131.398;14.675
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;141.234;18.236
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;136.316;16.391
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;133.849;15.514
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;131.398;14.675
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;131.398;14.675
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;128.932;13.861
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;126.465;13.078
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;128.932;13.861
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;133.849;15.514
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;128.932;13.861
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;131.398;14.675
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;128.932;13.861
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;131.398;14.675
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;124.014;12.33
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;133.849;15.514
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;138.767;17.294
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;133.849;15.514
TT604;TTR;12/01/1999;218;1;BY;Atherina;87;35;1.2429;126.465;13.078
TT503;TTR;14/12/1996;;0;BY;Blue whiting;3;3;0.5;213.37;47.65
TT503;TTR;14/12/1996;;0;BY;Blue whiting;3;3;0.5;197.2;35.175
TT503;TTR;14/12/1996;;0;BY;Blue whiting;3;3;0.5;189.344;36.095
TT10;TTR;28/11/1992;249;2;UN;Gadiculus;2;2;0.5;75.724;2.819
TT10;TTR;28/11/1992;249;2;UN;Gadiculus;2;2;0.5;103.207;8.58
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;366.364;350.136
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;421.817;527.892
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;357.135;325.057
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;375.594;376.456
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;366.364;350.136
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;357.135;325.057
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;347.829;300.994
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;384.823;404.04
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;412.588;494.947
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;347.829;300.994
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;320.141;236.384
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;320.141;236.384
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;412.588;494.947
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;421.817;527.892
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;403.358;463.379
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;379.126;386.861
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;410.175;486.562
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;350.465;307.687
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;352.853;313.834
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;393.456;431.014
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;362.407;339.233
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;326.581;250.504
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;376.737;379.803
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;412.563;494.86
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;398.233;446.436
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;379.126;386.861
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;403.01;462.215
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;230.799;64.494
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;236.167;70.474
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;220.085;53.695
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;196.007;34.363
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;185.294;27.678
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;185.294;27.678
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;225.453;58.922
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;177.253;23.336
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;198.68;36.202
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;206.699;42.162
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;230.799;64.494
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;193.312;32.579
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;193.312;32.579
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;185.294;27.678
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;201.353;38.114
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;220.085;53.695
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;198.68;36.202
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;225.453;58.922
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;177.253;23.336
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;214.74;48.84
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;190.639;30.879
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;185.294;27.678
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;198.68;36.202
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;171.907;20.744
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;171.907;20.744
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;174.58;22.011
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;177.253;23.336
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;169.212;19.521
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;193.312;32.579
TT10;TTR;28/11/1992;249;2;UN;Blue whiting;55;30;0.9167;228.126;61.661
TT10;TTR;28/11/1992;249;2;UN;Hake;28;28;0.5;357.63;326.371
TT3;TTR;19/01/1992;265;2;UN;Blue whiting;159;30;2.65;54.079;0.255
TT3;TTR;19/01/1992;265;2;UN;Blue whiting;159;30;2.65;193.312;32.579
TT3;TTR;19/01/1992;265;2;UN;Fish;2;2;0.5;;0
TT3;TTR;19/01/1992;265;2;UN;Fish;2;2;0.5;;0
TT3;TTR;19/01/1992;265;2;UN;Scad;1;1;0.5;260.947;157.771
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;81.062;3.601
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;78.402;3.194
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;86.396;4.528
TT3;TTR;19/01/1992;265;2;UN;Illex/Todaropsis;1;1;1;;112.326
TT3;TTR;19/01/1992;265;2;UN;Blue whiting;159;30;2.65;190.639;30.879
TT3;TTR;19/01/1992;265;2;UN;Blue whiting;159;30;2.65;206.699;42.162
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;81.062;3.601
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;78.402;3.194
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;70.427;2.172
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;89.07;5.053
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;86.396;4.528
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;75.724;2.819
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;75.724;2.819
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;75.724;2.819
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;78.402;3.194
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;73.073;2.48
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;67.785;1.893
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;75.724;2.819
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;86.396;4.528
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;73.073;2.48
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;97.135;6.9
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;83.727;4.045
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;86.396;4.528
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;83.727;4.045
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;94.45;6.238
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;89.07;5.053
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;89.07;5.053
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;70.427;2.172
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;75.724;2.819
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;75.724;2.819
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;97.135;6.9
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;75.724;2.819
TT3;TTR;19/01/1992;265;2;UN;Gadiculus;40;30;0.6667;94.45;6.238
